"lon","lat","owner","watershed","type","form"
"-81.10309766167123","32.02818385420143","CITY-ROW","CASEY SOUTH","CURB INLET",""
"-81.05561686691004","32.06657007827557","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.10217426477183","32.06695408900799","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09519265563326","32.066876287935465","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.0802340297502","32.06673986408784","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09078611308435","32.06678879233147","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09067548053567","32.06678396072869","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.05565428712515","32.06647866605158","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.08037415902413","32.06669265139365","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12255308653526","32.06700526712339","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08870612135505","32.066707137297556","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.05492587818824","32.06638586140678","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.05155111284759","32.066325116287864","CITY-ROW","PLACENTIA","CURB INLET",""
"-81.12259719646548","32.06692299484607","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09771374387586","32.06670660170206","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08873500802594","32.06663020098118","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09949291046361","32.06193732463168","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.07655200171914","32.061729357050446","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.0784429976203","32.06174045497812","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.06502335330664","32.063862450067255","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.08359302149337","32.06399127268352","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.0974697278707","32.06407910501234","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09390256807762","32.06401545942079","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10116529917498","32.064065391084355","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.07985143138369","32.0638837089868","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09764084356861","32.064024370360464","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10472216683442","32.06407789421808","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08376644789162","32.06389025024682","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10461745954125","32.06406035287024","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.0534288280096","32.063609171610494","CITY-ROW","PLACENTIA","CURB INLET",""
"-81.09883849743301","32.06399385400497","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.16538119652927","32.064533196025536","CITY-ROW","HORSESHOE","CURB INLET",""
"-81.08363751722607","32.06385753653628","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.06425593957415","32.063689731242064","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.07834930580648","32.06380879766858","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09750370805202","32.0639677201438","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.07226584982284","32.06079812079868","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.07047341493592","32.060781653795466","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.10347006427405","32.06106647491734","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.16021130271811","32.06151544954692","CITY-ROW","HORSESHOE","CURB INLET",""
"-81.07992525309338","32.06085744885555","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.13719126257728","32.06132762485404","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.06485594092187","32.06070866260426","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.1087953602768","32.06105409765988","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.0799522589834","32.06079957589509","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.06472190917266","32.06066634771008","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.09886857570007","32.06094687249603","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.10868115804548","32.06102050144278","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08109575198654","32.06778527631337","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12392747427613","32.06812211620393","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09864065059105","32.06789949002873","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.06039058775369","32.06756961705259","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.09862260833611","32.06788954561493","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.0948336027207","32.06784054545733","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08105632458923","32.06770350940456","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08589721091262","32.076663374898516","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09513191685024","32.076738660738016","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08695251976859","32.076638985348445","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09942465193906","32.076741907281","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11105810536812","32.07685500383257","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08696331410452","32.07663031336936","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.05415989008453","32.064914041845135","CITY-ROW","PLACENTIA","CURB INLET",""
"-81.08194802162069","32.06514515401875","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.0922580249981","32.06523195332768","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.16057589125518","32.06579386252937","CITY-ROW","HORSESHOE","CURB INLET",""
"-81.0843772308434","32.06515891203285","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.06117303575702","32.06493006724145","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.08308953364799","32.06543495265354","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09332902834404","32.06551590856033","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.05421212574834","32.06516549968963","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.1283217095647","32.071856710411545","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.0972691868208","32.06973914996514","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.11955544577754","32.07176481643201","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.0910708659098","32.07151076584515","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09094791881705","32.0714995843687","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09426255564708","32.071511703609914","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09706357678265","32.07153469067658","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12825465312747","32.07179156541657","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08695753114476","32.07144039163735","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.1197340009182","32.07167678318623","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09359804002366","32.07145161548278","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.0906589761842","32.070570789231084","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.1008000035957","32.07065117324159","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10324242290538","32.07066087012852","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08731130265505","32.0705060698201","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12246403041465","32.07079375287284","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.10703685689714","32.070652358266514","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11007906589947","32.070667037415355","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09557048136686","32.07270492241693","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08097133898008","32.07255661393328","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12419906513162","32.07290331096892","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09548341619819","32.07264930819292","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09786802819953","32.06806426151968","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.1176021990314","32.072820586645236","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12012687805749","32.07284225620595","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.10001286794748","32.07267212510687","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09667662133609","32.07264107403484","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12353415599607","32.07285746580494","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.10200984026997","32.07266469478746","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12002106870798","32.07281423657442","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12339517856432","32.072818180964006","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12357772488807","32.07273395811833","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12344068173857","32.07270241941753","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09449161133107","32.07242331784731","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12276629565434","32.072638453503714","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09432642884448","32.07238326735788","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12263097104189","32.07261534865308","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09076915751004","32.07232648157465","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.1046825847721","32.0724426540839","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12280813253278","32.072525410100546","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11562123096779","32.07218802748948","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09572403844749","32.07200297669896","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12122912944818","32.07222205058315","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09221158902224","32.07196334115748","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10081344718716","32.07674397730725","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09612531812427","32.07669441596633","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09572500294873","32.07668813007658","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09443984127408","32.07576952633675","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08744616364976","32.0756855834837","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09803365730147","32.07576121248279","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09836166187172","32.07575609810387","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09665789719145","32.07572076178524","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08851295019379","32.07563281810268","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09670400159855","32.075660334427056","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09204458879154","32.07557823600268","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10098912799641","32.07565384191705","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09083351045373","32.07556647045128","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09838913327022","32.07559741443122","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09583529406643","32.07550171857075","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.1007008669629","32.0755607076514","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09473842626653","32.07174422268095","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09510940618777","32.07173241288547","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08355756519764","32.071609531237605","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09457676763613","32.07169629748311","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10403827620425","32.074454693053845","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.1246722965759","32.07462107928312","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12403244960821","32.0711037090254","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.10320898703651","32.07088255328217","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12336483531696","32.07104839194395","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08279982228456","32.07070258172197","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.11076316312138","32.07091978674748","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12323729253345","32.07101538823103","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.10396290804233","32.070853487958615","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08865914012482","32.072460246532685","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08996742331284","32.07245728328222","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09001879201746","32.07224039306058","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12267314815034","32.07249028178969","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09318932679294","32.07221910925716","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12199768898786","32.072432142149125","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08878930008414","32.07214902420393","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10460740486923","32.07226129131489","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12185788705825","32.072394743314824","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12494809370978","32.07134918481446","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08923656061592","32.07103527451833","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12896730172601","32.0713617178667","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.1119146048816","32.07122023146697","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12481068790404","32.07131403937941","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08909254518973","32.071014293499545","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.11770588460021","32.07125061309103","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08712556658215","32.070998833881305","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09374890957537","32.07103289037845","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10063751748051","32.07107415053149","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09364214928102","32.071005370935396","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09801241892859","32.0677406040893","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09379617258881","32.067709552257725","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.13061218113567","32.06800720824511","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09791193275241","32.067714243912675","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.06152137417403","32.067405796955065","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.0936385208472","32.06767864769234","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09103307872529","32.07165355210438","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09584307076123","32.07169364354177","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12050576859775","32.07188811530294","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12849319318705","32.07171535069719","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11960046414222","32.07163857102368","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.12567389145214","32.071682944198116","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08678615185643","32.07132726194497","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12892020944238","32.07129725188804","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.1241340571177","32.07125298074081","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11194002424294","32.07115017926489","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.0950080977915","32.07099058775036","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.11154164492731","32.07112366967921","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.1240012176117","32.0712244000877","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11762682647203","32.071159591349826","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09485323925965","32.07096522642998","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.11775230176542","32.071143619728645","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.10316693320306","32.070994557763164","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09611964339797","32.070918377119675","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12417180486244","32.07114488723943","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.1186697075593","32.06962373978693","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.09174751911027","32.06938315669321","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.05763101095503","32.069089448384126","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.08191985434215","32.06929145403499","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.0574911453261","32.069059877170545","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.10035316591407","32.069411096058936","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.08205395048854","32.06922920638025","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10018006861749","32.06937549790879","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10017147399746","32.06936838432826","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10432691244243","32.06940294594263","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.060052967975","32.06901750887892","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.13002237105576","32.069605279465826","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.0541121689257","32.06855557755323","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.0982652690553","32.06891595626142","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09895302617512","32.06891917473873","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.0945548199502","32.06887413759074","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09003111582093","32.06882649728821","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09444008807027","32.06886818579973","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.09825819056104","32.06888273758791","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.10468101971045","32.068930030462774","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.08993845838613","32.06879994821903","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.12268402214237","32.06906519650028","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.1049953474498","32.068896068829574","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11779114725833","32.06897806203257","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.06059685451368","32.06848538614966","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.06043796518438","32.0684774706368","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.1137996590614","32.06895634200572","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.11768357134655","32.06894624790527","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.10158990196116","32.06852767203766","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.05200514307202","32.068097257230164","CITY-ROW","PLACENTIA","CURB INLET",""
"-81.09018726186058","32.068418091817115","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.05540266602033","32.0681164461978","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.09703980795796","32.06845589503241","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.11354128294629","32.06948262733377","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.05128431195165","32.06664798023537","CITY-ROW","PLACENTIA","CURB INLET",""
"-81.09514712567271","32.06699313353511","CITY-ROW","BILBO BASIN","CURB INLET",""
"-81.05720914797868","32.066665804648835","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.09869656404955","32.060935897317705","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.07226631186285","32.06070383725494","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.10804347280741","32.061001433359","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
"-81.07691562847204","32.06072614899768","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.10351283873047","32.060957698502015","CITY-ROW","CASEY NORTH","CURB INLET",""
"-81.13724566066126","32.06122601667963","CITY-ROW","SPRINGFIELD NORTH","CURB INLET",""
